customer_id,tenure_months,monthly_logins,avg_session_time,usage_growth_rate,support_tickets,csat_score,nps_score,payment_failures,contract_type,customer_segment,weekly_active_days,features_used,avg_resolution_time,escalations,last_login_days_ago,total_revenue,price_increase_last_3m,email_open_rate,marketing_click_rate,churn
CUST_005966,41,24,14.47,0.1523,3,8.7,33.8,0,Monthly,SMB,5,17,13.19,2,0.0,39229.76,0,0.3118,0.165,0
CUST_005967,42,24,57.73,-0.4542,2,9.9,34.7,1,Monthly,Mid-Market,7,9,8.98,0,0.0,46787.6,1,0.1028,0.0394,0
CUST_005968,1,14,61.62,-0.0632,2,7.7,30.8,1,Annual,Mid-Market,3,10,22.14,1,2.2,13302.97,0,0.4296,0.0937,0
CUST_005969,49,25,6.95,-0.0215,0,7.9,56.6,0,Annual,Enterprise,7,8,15.98,0,4.2,46681.73,0,0.7522,0.1546,0
CUST_005970,31,20,28.62,-0.2117,3,7.5,54.0,0,Annual,SMB,5,10,27.84,0,2.4,26188.89,1,0.6641,0.3317,0
CUST_005971,28,28,14.95,-0.0266,2,6.4,37.9,2,Multi-year,Mid-Market,7,7,9.76,1,0.0,49530.5,0,0.7434,0.294,0
CUST_005972,4,26,17.97,0.0511,3,6.8,3.2,0,Multi-year,SMB,7,5,14.69,0,0.0,6992.93,0,0.5129,0.2839,0
CUST_005973,29,30,32.3,0.3673,1,4.6,40.4,0,Multi-year,SMB,3,10,24.18,1,0.0,25962.47,0,0.5652,0.0967,0
CUST_005974,34,26,9.55,-0.2102,2,5.7,30.7,0,Annual,SMB,6,9,16.59,0,8.0,6250.43,0,0.4642,0.0841,0
CUST_005975,6,22,13.32,0.1393,2,7.8,49.2,0,Multi-year,Mid-Market,4,6,17.5,1,0.0,7625.72,0,0.7689,0.3671,0
CUST_005976,54,29,29.12,0.1889,2,6.8,31.7,0,Annual,Mid-Market,7,14,21.75,0,9.2,21571.34,0,0.8627,0.2835,0
CUST_005977,1,24,22.11,0.0447,1,9.1,39.2,0,Monthly,Mid-Market,6,10,20.89,0,9.1,5283.27,1,0.3914,0.0577,0
CUST_005978,2,29,30.72,-0.0745,5,5.0,1.7,2,Annual,SMB,1,3,40.07,3,14.5,8209.59,0,0.6092,0.2176,1
CUST_005979,13,27,13.28,-0.2347,1,9.0,23.8,0,Annual,SMB,6,6,18.55,0,9.0,9994.2,0,0.6014,0.36,0
CUST_005980,15,29,8.17,0.5246,3,6.2,7.9,1,Monthly,Mid-Market,6,7,22.98,0,3.1,166132.3,0,0.239,0.0522,0
CUST_005981,18,28,61.36,0.0682,2,6.3,19.3,1,Monthly,Mid-Market,4,7,16.79,0,0.0,8560.39,0,0.5593,0.1391,0
CUST_005982,1,25,9.74,-0.0289,2,6.3,34.2,0,Annual,Mid-Market,7,5,28.57,0,0.0,8152.76,0,0.935,0.1715,0
CUST_005983,58,37,11.34,0.5804,3,5.9,42.2,0,Monthly,Enterprise,5,9,10.15,0,0.8,14978.53,0,0.5553,0.1886,0
CUST_005984,1,23,10.39,0.1056,5,7.7,15.8,0,Annual,Mid-Market,3,8,24.21,1,0.0,27664.73,0,0.5613,0.2728,0
CUST_005985,2,36,19.89,0.6859,3,6.2,39.1,0,Multi-year,SMB,3,3,22.86,1,13.2,25679.25,0,0.2999,0.1579,1
CUST_005986,1,26,20.9,-0.3041,4,4.1,24.8,0,Annual,SMB,3,4,35.85,2,0.0,27517.55,0,0.7534,0.0824,0
CUST_005987,15,25,6.29,-0.0093,1,7.8,21.0,0,Multi-year,SMB,4,10,18.29,0,0.0,6825.59,0,0.4416,0.1057,0
CUST_005988,48,37,11.4,-0.2925,4,7.4,36.3,0,Monthly,Mid-Market,3,7,34.21,4,10.3,28447.35,0,0.2026,0.0856,1
CUST_005989,19,26,34.0,0.0195,2,7.0,17.5,1,Multi-year,SMB,6,12,9.43,0,5.8,4999.69,1,0.7687,0.3001,0
CUST_005990,31,32,15.45,0.0183,1,7.4,45.9,1,Multi-year,Mid-Market,4,9,25.62,1,0.0,7135.9,0,0.9223,0.1995,0
CUST_005991,1,22,21.61,-0.0645,2,7.1,15.4,1,Annual,Enterprise,5,7,8.26,0,9.5,43919.16,1,0.5443,0.167,0
CUST_005992,14,22,10.12,0.0635,3,8.1,72.8,0,Annual,SMB,5,10,27.32,1,12.3,25333.94,0,0.5165,0.126,0
CUST_005993,11,23,25.34,-0.0523,1,9.5,62.8,0,Annual,Mid-Market,6,5,14.86,0,0.0,3616.16,0,0.7331,0.1116,0
CUST_005994,12,25,9.7,0.0224,1,5.6,13.4,0,Annual,SMB,7,11,49.88,0,0.0,78113.69,0,0.9376,0.2522,0
CUST_005995,1,24,6.97,-0.1389,4,9.7,22.1,1,Annual,Enterprise,6,3,21.77,1,0.0,22663.6,0,0.7765,0.3997,0
CUST_005996,20,32,4.19,0.4107,2,9.3,20.2,0,Annual,Enterprise,7,8,15.09,0,3.9,5259.89,0,0.6303,0.1617,0
CUST_005997,12,26,17.78,-0.2272,5,6.3,15.2,1,Annual,SMB,4,10,24.2,2,9.0,7479.33,0,0.129,0.0662,1
CUST_005998,26,35,26.87,0.1031,6,7.0,37.3,0,Annual,SMB,4,9,34.3,1,5.8,52469.49,0,0.8565,0.4549,0
CUST_005999,11,26,26.54,-0.2482,2,9.2,39.5,1,Monthly,SMB,7,12,16.28,0,1.2,56911.74,1,0.4999,0.0689,0
CUST_006000,2,22,19.43,-0.1587,2,8.2,19.2,0,Multi-year,SMB,7,9,11.9,1,3.1,3761.46,1,0.7997,0.0883,0
CUST_006001,18,25,33.56,-0.1321,0,8.4,25.6,1,Annual,Enterprise,6,10,4.85,1,8.0,12763.71,1,0.2259,0.0617,0
CUST_006002,3,17,6.15,0.0171,2,8.9,43.2,0,Annual,Mid-Market,5,8,25.19,0,0.0,10245.86,0,0.4787,0.2406,0
CUST_006003,37,27,8.19,0.0939,3,4.8,10.6,1,Monthly,SMB,7,8,15.27,0,10.0,5397.66,0,0.37,0.0549,0
CUST_006004,17,26,9.29,-0.2267,0,6.2,41.0,0,Annual,SMB,6,6,5.93,2,16.2,11426.93,0,0.4912,0.0734,0
CUST_006005,3,25,13.31,-0.0534,1,7.1,18.7,0,Annual,SMB,5,8,22.68,0,4.4,5599.84,0,0.5488,0.2539,0
CUST_006006,59,24,19.71,-0.1978,5,8.3,36.7,0,Monthly,SMB,7,12,39.5,2,6.6,40407.21,1,0.6294,0.2039,0
CUST_006007,13,27,35.22,-0.2088,1,10.0,24.1,0,Multi-year,Mid-Market,5,8,16.24,0,0.0,20676.24,0,0.7661,0.2366,0
CUST_006008,1,27,13.98,0.3334,2,8.2,31.0,0,Annual,SMB,3,11,27.09,0,1.1,60024.46,0,0.646,0.1914,0
CUST_006009,17,22,27.92,-0.298,2,6.4,23.1,0,Annual,SMB,3,10,12.38,0,0.0,125381.9,1,0.6336,0.1327,0
CUST_006010,5,29,24.22,0.0687,2,7.1,52.8,1,Annual,SMB,5,13,49.43,0,6.7,22522.62,0,0.3757,0.082,0
CUST_006011,29,25,35.91,0.4745,1,6.3,47.6,0,Multi-year,SMB,7,8,13.51,0,7.3,10762.89,1,0.7258,0.0814,0
CUST_006012,30,20,24.36,0.3515,2,6.4,35.5,0,Monthly,Mid-Market,4,14,10.36,0,0.4,28031.0,1,0.633,0.2325,0
CUST_006013,69,19,39.34,0.1563,2,6.1,45.4,1,Monthly,Mid-Market,5,17,25.22,1,5.9,24722.57,0,0.463,0.2288,0
CUST_006014,12,28,3.86,0.0459,0,8.3,42.0,1,Multi-year,SMB,5,10,11.31,0,0.9,40292.47,1,0.5924,0.2819,0
CUST_006015,10,28,14.71,0.2342,0,8.1,23.3,0,Monthly,SMB,5,13,47.71,0,0.8,68892.77,0,0.7373,0.122,0
CUST_006016,25,34,5.6,0.1423,2,8.8,14.2,0,Annual,Mid-Market,6,5,24.62,0,2.6,33785.89,1,0.8297,0.4094,0
CUST_006017,2,31,8.51,0.4057,1,7.7,34.2,1,Annual,Enterprise,7,8,18.04,0,1.5,3354.16,0,0.1222,0.0721,0
CUST_006018,14,25,8.68,0.0166,6,6.0,26.9,0,Multi-year,SMB,7,8,28.61,1,0.0,5000.62,0,0.956,0.3129,0
CUST_006019,14,29,36.5,0.3003,2,7.9,26.7,1,Annual,SMB,7,4,32.1,0,2.5,36906.46,0,0.7061,0.2576,0
CUST_006020,1,22,14.9,-0.0314,6,8.4,1.7,1,Multi-year,Mid-Market,5,9,26.3,2,0.6,15638.54,0,0.3985,0.0739,0
CUST_006021,9,23,56.98,0.5234,2,8.1,35.1,2,Monthly,SMB,6,7,7.31,1,0.7,10258.41,0,0.0756,0.0272,0
CUST_006022,34,30,15.64,0.0095,3,9.1,36.4,2,Monthly,SMB,5,4,13.05,0,6.7,1951.18,0,0.6184,0.2407,0
CUST_006023,34,22,5.76,-0.3547,2,7.6,55.6,0,Monthly,Mid-Market,7,8,36.34,0,6.4,17771.29,1,0.3855,0.1925,0
CUST_006024,1,24,13.17,0.0694,0,5.4,31.6,0,Monthly,SMB,3,5,14.8,1,5.3,32543.35,0,0.7563,0.2639,0
CUST_006025,1,22,23.12,0.2412,1,8.6,10.6,1,Multi-year,SMB,3,3,15.23,0,9.4,30358.12,0,0.8035,0.1647,0
CUST_006026,5,18,20.65,0.4572,4,8.1,28.4,0,Multi-year,SMB,5,10,23.26,2,0.0,9656.91,0,0.6828,0.3572,0
CUST_006027,37,32,19.11,-0.199,1,9.9,35.3,0,Monthly,SMB,7,8,17.84,1,0.0,15775.86,0,0.4305,0.152,0
CUST_006028,2,30,21.53,-0.3861,2,6.0,19.6,0,Annual,Enterprise,5,11,16.45,0,18.1,6681.95,0,0.1314,0.0562,0
CUST_006029,22,26,31.65,0.1742,1,7.7,23.3,0,Monthly,SMB,6,11,14.69,0,0.0,10697.37,0,0.8718,0.4905,0
CUST_006030,1,28,2.01,0.1664,1,7.6,49.1,0,Monthly,SMB,4,6,5.7,0,15.1,22835.03,0,0.8434,0.4574,0
CUST_006031,17,30,19.58,-0.3028,2,6.9,25.9,0,Annual,SMB,4,6,23.56,1,8.6,23955.5,0,0.4076,0.1473,1
CUST_006032,7,17,8.26,-0.0324,1,5.2,30.2,0,Multi-year,Mid-Market,6,11,20.39,0,0.0,83790.06,1,0.3885,0.0994,0
CUST_006033,27,30,26.57,-0.0212,1,6.8,13.7,0,Annual,SMB,7,10,15.06,0,0.0,40084.5,0,0.7937,0.3927,0
CUST_006034,4,25,9.01,0.2558,0,7.1,36.7,1,Monthly,Mid-Market,6,9,10.33,0,0.4,17259.91,0,0.5872,0.1126,0
CUST_006035,18,28,9.87,-0.0534,2,6.6,17.8,1,Multi-year,SMB,7,9,18.26,0,0.0,5297.18,1,0.3879,0.176,0
CUST_006036,4,28,6.05,-0.0589,2,7.8,16.8,0,Multi-year,Mid-Market,4,8,16.3,1,12.0,3649.39,0,0.1764,0.0783,1
CUST_006037,22,31,18.91,0.0787,1,9.7,7.4,2,Annual,SMB,4,9,15.06,0,0.0,19075.31,1,0.6554,0.3253,0
CUST_006038,37,30,5.88,-0.2945,1,8.5,41.6,0,Annual,SMB,3,10,7.26,2,29.6,61490.46,0,0.4384,0.2066,0
CUST_006039,2,29,5.91,0.5252,2,6.0,19.0,0,Annual,Enterprise,4,6,10.37,0,1.3,4251.73,0,0.6303,0.0979,0
CUST_006040,36,31,19.87,0.2835,2,8.7,15.0,0,Annual,SMB,4,10,12.21,0,5.6,23920.14,0,0.9232,0.2433,0
CUST_006041,16,19,15.1,-0.1254,3,8.8,24.1,0,Multi-year,Mid-Market,3,7,36.25,0,0.0,52721.38,0,0.6908,0.2285,0
CUST_006042,2,21,14.29,-0.2294,2,8.1,43.4,1,Multi-year,SMB,3,9,8.38,0,3.3,11229.57,0,0.585,0.0845,0
CUST_006043,10,24,3.54,-0.21,0,10.0,42.2,1,Annual,Mid-Market,5,5,11.35,0,0.0,27105.54,0,0.4863,0.0805,0
CUST_006044,3,30,18.27,0.1967,2,7.0,33.2,1,Annual,SMB,7,8,42.21,0,0.0,29460.16,0,0.4118,0.0473,0
CUST_006045,21,26,20.21,-0.2026,3,10.0,46.3,0,Annual,Mid-Market,4,9,14.66,0,33.1,15603.55,0,0.4564,0.085,0
CUST_006046,25,32,33.58,-0.0123,1,7.8,48.8,0,Annual,Mid-Market,7,11,6.75,0,0.0,107902.94,1,0.6723,0.124,0
CUST_006047,2,28,23.81,-0.3727,3,3.6,31.2,0,Annual,Enterprise,3,2,15.14,2,22.2,22477.84,1,0.574,0.0712,1
CUST_006048,12,25,8.27,0.1853,1,10.0,39.9,0,Multi-year,Mid-Market,5,9,33.23,1,0.6,27399.94,1,0.5009,0.0774,0
CUST_006049,30,19,9.05,0.1947,2,5.5,43.0,1,Annual,SMB,6,10,12.64,0,0.5,9772.47,1,0.6058,0.3402,0
CUST_006050,49,26,36.39,0.0039,5,6.6,35.1,0,Multi-year,Enterprise,4,10,34.76,1,0.0,60128.12,1,0.5594,0.1576,0
CUST_006051,12,20,31.25,0.0984,1,6.7,46.4,1,Monthly,SMB,7,9,44.09,1,4.6,15072.65,0,0.6109,0.2538,0
CUST_006052,54,32,18.41,0.2489,2,6.8,18.1,1,Multi-year,SMB,7,10,19.7,0,0.6,14983.59,0,0.1796,0.0696,0
CUST_006053,13,28,26.45,0.0917,0,7.5,28.4,0,Multi-year,SMB,5,7,6.72,0,2.6,1361.19,1,0.9606,0.2017,0
CUST_006054,9,27,29.01,0.2452,3,8.5,38.2,0,Multi-year,SMB,4,13,16.74,2,8.5,15939.48,0,0.7791,0.0924,0
CUST_006055,33,21,6.52,-0.242,3,7.7,33.9,0,Monthly,SMB,3,13,25.19,0,8.0,22229.33,0,0.4667,0.1276,0
CUST_006056,12,23,7.21,0.1447,0,7.5,58.7,0,Multi-year,Mid-Market,5,4,2.46,1,0.0,48182.8,0,0.5978,0.3171,0
CUST_006057,11,23,13.04,0.0984,4,6.2,54.6,0,Annual,SMB,7,4,39.87,1,0.0,24461.99,0,0.5188,0.2938,0
CUST_006058,12,24,34.9,0.3505,1,7.1,48.1,0,Annual,SMB,6,9,9.37,0,1.6,26575.03,0,0.7208,0.162,0
CUST_006059,33,30,48.01,0.0576,1,9.0,-4.6,0,Annual,Enterprise,7,11,32.89,0,0.0,32586.27,0,0.7005,0.3923,0
CUST_006060,32,25,20.62,0.0257,1,7.7,47.2,0,Monthly,SMB,3,10,31.53,0,21.6,10420.03,0,0.7923,0.3476,0
CUST_006061,9,23,7.7,-0.0893,1,6.3,31.5,0,Annual,SMB,6,7,3.97,0,4.2,15576.79,0,0.707,0.1524,0
CUST_006062,7,27,8.55,0.4228,3,7.9,12.9,0,Monthly,SMB,7,5,20.15,0,10.6,67846.87,0,0.7585,0.2951,0
CUST_006063,12,23,13.7,-0.539,1,10.0,22.9,0,Annual,SMB,6,6,24.64,1,0.0,28913.02,0,0.8988,0.5095,0
CUST_006064,15,21,13.66,0.1778,1,6.1,11.4,1,Annual,Enterprise,3,8,17.54,0,1.1,14967.41,0,0.5039,0.2713,0
CUST_006065,4,15,8.16,0.0449,1,4.6,50.5,1,Multi-year,Mid-Market,6,7,9.56,0,2.1,16024.49,0,0.4998,0.1033,0
CUST_006066,28,28,15.48,0.0041,1,7.4,42.9,0,Annual,SMB,5,2,23.6,1,9.8,19827.76,1,0.0961,0.0548,1
CUST_006067,11,14,3.91,-0.0323,1,8.3,-0.4,1,Annual,SMB,6,13,3.87,0,0.0,25154.31,0,0.6992,0.2836,0
CUST_006068,7,30,15.06,0.036,1,9.7,35.2,1,Multi-year,Enterprise,6,3,16.44,0,0.0,8583.62,1,0.8592,0.2357,0
CUST_006069,2,20,9.55,0.1696,2,6.0,8.8,0,Monthly,SMB,5,6,23.99,1,5.0,10885.4,0,0.8777,0.2615,0
CUST_006070,4,26,9.33,-0.1488,3,6.7,44.9,1,Multi-year,Enterprise,6,5,29.97,0,0.0,15639.37,0,0.3108,0.1461,0
CUST_006071,53,20,25.08,0.0838,2,6.6,10.5,0,Monthly,SMB,5,14,25.17,0,1.8,21126.94,0,0.8979,0.4528,0
CUST_006072,6,30,23.48,0.1377,1,8.4,-9.4,0,Monthly,Enterprise,4,7,24.3,0,0.0,24022.26,0,0.6111,0.3604,0
CUST_006073,3,28,12.5,-0.1884,1,5.7,39.3,1,Annual,Mid-Market,2,6,24.57,3,9.9,12457.23,0,0.4302,0.1486,1
CUST_006074,11,34,7.07,0.176,4,9.0,39.1,0,Annual,Enterprise,7,10,23.09,1,0.0,12963.1,0,0.9544,0.2438,0
CUST_006075,6,21,18.29,0.1397,3,7.9,43.7,0,Multi-year,Mid-Market,6,10,12.8,1,0.0,24887.53,0,0.7434,0.1556,0
CUST_006076,1,23,12.09,-0.1497,3,5.2,25.2,1,Annual,Mid-Market,5,9,40.86,2,15.9,4753.13,1,0.7649,0.1275,1
CUST_006077,7,18,27.18,-0.247,4,6.5,26.7,0,Annual,SMB,3,5,35.93,3,13.8,4367.86,0,0.4268,0.1884,1
CUST_006078,14,24,22.93,-0.153,1,7.6,42.9,0,Multi-year,SMB,7,10,8.11,0,6.9,170157.94,1,0.9584,0.1312,0
CUST_006079,14,30,25.24,0.0838,1,6.3,51.7,0,Monthly,SMB,2,6,27.44,2,16.0,12090.0,0,0.3717,0.056,1
CUST_006080,7,25,2.7,0.031,2,6.1,27.5,0,Annual,SMB,7,10,16.68,1,1.9,4188.66,0,0.7347,0.2437,0
CUST_006081,10,23,42.62,0.3985,1,6.3,26.3,0,Monthly,SMB,1,6,18.36,0,21.2,21233.36,0,0.8876,0.3065,0
CUST_006082,60,35,21.48,-0.0418,1,6.3,-9.3,0,Annual,SMB,7,13,4.6,0,0.0,13324.74,0,0.5697,0.1564,0
CUST_006083,8,22,3.34,-0.1723,6,3.4,24.3,1,Multi-year,Enterprise,2,5,34.53,2,23.3,16623.06,0,0.4278,0.2538,1
CUST_006084,5,24,13.72,0.2143,3,8.4,53.2,0,Annual,SMB,4,7,20.33,0,0.9,4741.28,0,0.7936,0.1442,0
CUST_006085,5,22,16.32,-0.195,2,9.1,44.0,0,Multi-year,SMB,7,10,11.96,1,0.0,21136.28,1,0.4628,0.095,0
CUST_006086,11,20,36.36,-0.1477,2,4.6,49.5,0,Annual,SMB,5,7,23.41,1,4.1,14140.56,1,0.6585,0.2118,0
CUST_006087,25,32,24.69,-0.1444,1,7.5,41.6,0,Monthly,Mid-Market,6,6,35.74,1,12.0,71084.73,0,0.3285,0.195,1
CUST_006088,4,20,20.33,-0.6993,2,6.7,36.5,0,Annual,Mid-Market,5,7,23.49,0,0.0,34316.68,0,0.5151,0.1096,0
CUST_006089,22,31,17.45,0.1917,2,6.7,14.0,1,Monthly,SMB,4,12,18.34,0,8.5,7604.23,0,0.7451,0.1163,0
CUST_006090,1,21,14.39,0.285,0,6.2,23.7,2,Annual,SMB,7,12,8.87,0,0.0,1807.99,1,0.4994,0.2386,0
CUST_006091,9,23,5.11,0.2792,2,6.6,8.6,0,Annual,SMB,6,5,9.37,0,0.0,10255.68,0,0.8783,0.1754,0
CUST_006092,26,30,20.25,0.5214,3,10.0,41.2,0,Multi-year,SMB,4,10,12.02,0,4.7,7289.3,0,0.3309,0.058,0
CUST_006093,7,20,8.35,0.4268,1,8.5,54.1,0,Annual,Mid-Market,6,12,19.98,0,0.0,6190.09,1,0.7014,0.2705,0
CUST_006094,14,20,10.69,-0.0335,4,6.8,48.2,0,Multi-year,Enterprise,7,13,29.54,1,1.8,12583.91,1,0.3376,0.0574,0
CUST_006095,4,16,24.25,0.3273,3,4.9,9.9,0,Annual,Enterprise,3,8,21.58,1,0.8,12098.61,1,0.2944,0.167,0
CUST_006096,24,32,10.74,0.0256,1,6.6,27.5,0,Monthly,SMB,5,6,23.09,0,0.0,14074.81,0,0.965,0.116,0
CUST_006097,1,39,3.29,-0.0565,2,7.2,2.8,0,Annual,Mid-Market,7,8,15.43,1,0.0,116973.3,0,0.247,0.0277,0
CUST_006098,34,31,15.39,-0.1389,4,5.6,6.7,0,Annual,Mid-Market,7,9,23.23,1,0.8,12240.43,0,0.621,0.3298,0
CUST_006099,3,26,3.0,-0.0169,3,7.4,8.3,2,Multi-year,SMB,7,8,35.5,0,0.0,102748.48,0,0.6268,0.2439,0
CUST_006100,37,28,19.02,0.1322,3,6.8,54.1,0,Annual,Enterprise,3,6,28.68,0,0.0,46167.9,0,0.2839,0.157,0
CUST_006101,7,23,25.86,0.4453,4,8.1,20.8,0,Annual,Mid-Market,3,1,38.72,1,3.4,18657.53,0,0.5647,0.1649,0
CUST_006102,23,31,15.64,0.2322,0,6.3,11.5,0,Annual,SMB,6,10,7.37,1,0.0,17710.26,0,0.7884,0.4683,0
CUST_006103,6,26,4.35,-0.1428,2,7.9,17.2,0,Annual,Mid-Market,5,4,15.28,0,10.3,8018.71,0,0.2486,0.047,0
CUST_006104,42,23,29.7,-0.211,5,7.6,44.1,0,Annual,SMB,6,7,29.12,1,7.9,8282.26,0,0.3696,0.0632,0
CUST_006105,2,33,37.51,0.1921,4,7.3,29.6,1,Annual,SMB,7,7,30.65,1,0.0,7789.16,0,0.7071,0.0769,0
CUST_006106,3,20,13.62,0.2756,2,6.8,12.6,0,Annual,SMB,6,8,48.99,0,10.2,24972.27,0,0.3327,0.0866,0
CUST_006107,12,26,10.59,0.3569,1,8.3,56.0,0,Monthly,Mid-Market,6,10,11.78,1,0.0,10426.53,0,0.406,0.1695,0
CUST_006108,1,22,4.71,-0.0172,0,6.6,42.6,0,Monthly,SMB,5,7,9.75,0,0.0,17571.16,1,0.8778,0.1753,0
CUST_006109,3,16,17.73,0.1674,1,4.5,18.9,2,Multi-year,SMB,2,5,21.52,1,36.0,17867.64,1,0.2214,0.1122,1
CUST_006110,51,31,35.84,0.264,1,6.8,31.9,1,Multi-year,Enterprise,7,11,4.48,1,0.9,19636.97,0,0.5782,0.0692,0
CUST_006111,67,38,8.16,-0.2878,4,6.9,43.3,0,Annual,SMB,7,12,19.62,1,8.5,16691.9,0,0.9082,0.4712,0
CUST_006112,8,28,2.92,0.1194,1,6.1,20.3,0,Monthly,SMB,2,4,11.57,1,9.8,16131.09,0,0.6022,0.0788,1
CUST_006113,46,27,16.06,0.2761,1,7.2,41.4,0,Annual,SMB,7,9,37.96,1,16.2,4341.01,0,0.7019,0.2633,0
CUST_006114,14,26,5.59,0.1776,3,4.3,34.0,1,Monthly,SMB,3,5,35.95,1,24.2,8689.19,0,0.409,0.0593,1
CUST_006115,5,25,16.17,0.0298,1,8.3,17.8,0,Annual,Mid-Market,5,7,4.95,0,1.7,2471.54,0,0.7545,0.2508,0
CUST_006116,21,31,20.51,0.7025,0,8.4,18.2,1,Monthly,SMB,6,12,11.65,0,8.3,10732.3,0,0.8602,0.1826,0
CUST_006117,19,28,21.11,0.5326,2,7.2,-10.3,0,Monthly,Mid-Market,3,4,21.81,0,0.0,52247.83,0,0.2332,0.0622,0
CUST_006118,81,44,27.75,0.0523,0,9.4,27.2,0,Monthly,SMB,7,14,52.26,0,0.0,14149.01,1,0.3561,0.0709,0
CUST_006119,5,26,42.2,0.0026,1,6.0,-0.8,0,Multi-year,SMB,2,7,19.04,1,3.8,16092.64,0,0.8243,0.0875,0
CUST_006120,20,25,28.42,0.2251,2,8.4,-1.1,0,Monthly,SMB,3,8,25.38,2,21.4,20596.09,0,0.7348,0.3799,1
CUST_006121,1,31,28.85,0.0356,1,7.9,-5.3,2,Monthly,Mid-Market,6,5,3.83,1,2.7,20544.17,0,0.5257,0.2161,0
CUST_006122,2,29,5.94,0.3679,1,6.7,26.3,0,Monthly,Mid-Market,6,8,43.41,0,22.6,13519.3,0,0.6449,0.079,0
CUST_006123,1,24,17.04,-0.2668,4,6.7,41.7,1,Annual,SMB,2,9,38.67,2,8.5,14014.53,0,0.5573,0.1233,1
CUST_006124,120,33,40.66,-0.0102,4,6.8,5.6,0,Monthly,Mid-Market,7,18,39.44,3,7.7,41364.82,0,0.537,0.227,0
CUST_006125,29,26,12.26,0.2213,2,7.6,50.2,0,Annual,SMB,4,6,19.59,1,10.6,13168.21,0,0.2174,0.0661,1
CUST_006126,27,26,28.04,0.3009,2,7.4,50.9,1,Annual,SMB,7,14,18.93,0,0.0,9717.93,0,0.4983,0.1507,0
CUST_006127,12,29,49.18,-0.3202,1,5.3,14.7,0,Annual,Enterprise,7,7,7.67,1,0.0,28331.69,0,0.4759,0.0624,0
CUST_006128,6,29,8.18,-0.1885,1,8.6,-3.4,1,Annual,SMB,5,7,34.63,1,6.8,17914.81,0,0.8184,0.0958,0
CUST_006129,2,23,4.87,-0.3691,3,8.4,46.7,0,Annual,SMB,3,4,12.69,0,0.1,16874.81,0,0.5229,0.3059,0
CUST_006130,6,30,20.82,-0.1683,1,7.6,54.9,1,Monthly,SMB,7,11,28.64,0,3.1,16753.35,0,0.5126,0.2483,0
CUST_006131,8,28,15.63,-0.2693,2,8.7,29.9,1,Annual,SMB,5,7,7.44,1,3.3,17323.7,0,0.7356,0.172,0
CUST_006132,25,20,40.91,0.1848,1,6.1,34.1,0,Monthly,Mid-Market,7,9,5.19,0,0.0,6557.86,0,0.7311,0.3796,0
CUST_006133,13,37,7.37,0.1073,3,9.5,29.6,0,Annual,Mid-Market,7,7,31.02,0,0.0,4945.45,0,0.4607,0.2431,0
CUST_006134,1,25,33.79,0.0115,3,5.8,35.4,0,Multi-year,SMB,4,10,29.3,0,1.2,10282.22,0,0.7003,0.2868,0
CUST_006135,1,28,14.8,0.0565,3,8.6,43.3,0,Monthly,Mid-Market,6,6,38.22,0,0.0,20540.08,0,0.5258,0.077,0
CUST_006136,1,29,9.65,0.3486,2,7.5,21.9,0,Multi-year,SMB,7,9,11.42,0,0.0,6605.35,1,0.6534,0.1796,0
CUST_006137,9,20,17.52,-0.2106,3,7.6,8.5,0,Annual,SMB,7,8,26.29,0,1.3,12748.16,0,0.9001,0.5051,0
CUST_006138,48,21,14.84,-0.4326,1,9.2,24.0,0,Multi-year,Mid-Market,2,10,28.97,0,0.0,29499.51,0,0.2289,0.0609,0
CUST_006139,18,32,17.2,0.2276,2,8.1,32.1,0,Multi-year,SMB,5,10,13.97,0,3.9,68406.56,0,0.6625,0.3844,0
CUST_006140,29,20,34.2,-0.0477,2,6.1,40.5,1,Annual,Mid-Market,5,8,26.98,1,13.7,5274.06,0,0.6728,0.3928,1
CUST_006141,11,21,51.78,-0.2046,0,8.3,51.5,1,Monthly,Mid-Market,7,7,8.59,0,8.1,41692.06,0,0.8949,0.1544,0
CUST_006142,8,23,15.87,0.1885,0,10.0,47.3,0,Multi-year,Mid-Market,4,13,12.42,0,0.0,21371.88,1,0.8648,0.2137,0
CUST_006143,2,21,21.62,-0.4419,0,10.0,40.5,1,Multi-year,Mid-Market,5,7,33.27,0,0.4,62867.08,0,0.5801,0.2346,0
CUST_006144,37,28,31.66,-0.1644,2,8.7,21.6,0,Multi-year,Enterprise,4,10,12.6,0,13.4,6220.49,0,0.8073,0.1585,0
CUST_006145,27,34,22.67,-0.5472,3,7.8,-4.4,0,Multi-year,Mid-Market,5,8,10.44,0,0.1,31804.66,1,0.6057,0.1397,0
CUST_006146,3,20,10.26,0.1148,1,6.2,48.2,0,Annual,Mid-Market,2,2,20.23,3,26.1,13981.06,0,0.489,0.12,1
CUST_006147,12,30,19.99,0.4434,2,7.8,64.5,0,Monthly,Mid-Market,5,3,24.98,1,0.0,5568.84,0,0.1622,0.0579,0
CUST_006148,12,26,15.79,-0.0933,0,7.4,27.8,2,Annual,Mid-Market,7,8,1.88,0,14.6,19881.04,0,0.3779,0.15,0
CUST_006149,17,29,3.75,-0.1479,4,6.1,45.5,0,Monthly,Enterprise,3,6,33.72,2,12.4,1470.82,0,0.2787,0.087,1
